EMG - Pod01,EMG - Pod02,EMG - Pod03,EMG - Pod04,EMG - Pod05,EMG - Pod06,EMG - Pod07,EMG - Pod08,Timestamp
2,4,10,14,0,-3,2,0,21/09/2020 6:44:01
0,-5,-6,-12,4,-8,-1,0,21/09/2020 6:44:01
0,4,5,29,2,1,-3,0,21/09/2020 6:44:01
5,11,3,-8,4,1,14,0,21/09/2020 6:44:01
-52,-12,-4,124,3,-37,-109,0,21/09/2020 6:44:01
22,0,1,-90,-39,0,44,0,21/09/2020 6:44:01
9,-1,-12,-3,14,5,31,0,21/09/2020 6:44:01
-10,-2,-2,-2,7,5,15,0,21/09/2020 6:44:01
-4,5,4,3,-3,11,-5,0,21/09/2020 6:44:01
18,2,2,16,44,16,22,0,21/09/2020 6:44:02
53,8,-7,-9,1,-2,0,0,21/09/2020 6:44:02
17,-4,-1,1,9,-19,-15,0,21/09/2020 6:44:02
-56,-9,3,5,41,-8,-4,0,21/09/2020 6:44:02
16,-3,0,-1,64,21,11,0,21/09/2020 6:44:02
-7,5,4,12,39,-5,7,0,21/09/2020 6:44:02
-8,1,4,2,18,-11,1,0,21/09/2020 6:44:02
1,-1,0,9,-15,-48,-10,0,21/09/2020 6:44:02
17,1,-5,1,-29,10,-17,0,21/09/2020 6:44:02
16,7,8,22,31,45,29,0,21/09/2020 6:44:02
-18,4,10,14,51,42,7,0,21/09/2020 6:44:02
-15,-3,-1,-10,-25,-22,-10,0,21/09/2020 6:44:02
-6,-8,-21,5,-23,-1,7,0,21/09/2020 6:44:02
-4,8,20,-17,22,6,-7,0,21/09/2020 6:44:02
-26,-10,-4,9,31,1,-19,0,21/09/2020 6:44:02
27,9,15,2,11,10,19,0,21/09/2020 6:44:02
-26,-11,-19,9,58,20,-14,0,21/09/2020 6:44:02
18,24,8,3,6,14,34,0,21/09/2020 6:44:02
27,-28,0,14,-76,-13,3,0,21/09/2020 6:44:02
23,-6,6,17,-6,-1,9,0,21/09/2020 6:44:02
24,6,4,-1,12,-8,10,0,21/09/2020 6:44:02
-17,-2,-9,-11,-6,-13,-18,0,21/09/2020 6:44:02
-46,-5,-4,-15,-24,-2,-7,0,21/09/2020 6:44:02
-19,6,4,0,-66,-31,-7,0,21/09/2020 6:44:02
-27,2,-4,-13,5,-20,-6,0,21/09/2020 6:44:02
-4,4,-3,-15,31,40,11,0,21/09/2020 6:44:02
-1,5,4,3,-41,38,39,0,21/09/2020 6:44:02
0,0,0,0,0,0,0,0,21/09/2020 6:46:41
5,7,11,11,-28,-17,4,0,21/09/2020 6:46:41
-1,-1,0,-8,13,4,1,0,21/09/2020 6:46:42
-2,-1,-2,-6,15,13,0,0,21/09/2020 6:46:42
1,0,1,-1,15,2,-1,0,21/09/2020 6:46:42
-2,-4,-6,12,45,12,2,0,21/09/2020 6:46:42
2,2,-3,9,15,6,1,0,21/09/2020 6:46:42
-2,0,4,6,34,17,1,0,21/09/2020 6:46:42
2,1,4,6,44,13,-1,0,21/09/2020 6:46:42
0,2,2,5,-19,-5,4,0,21/09/2020 6:46:42
0,-1,-1,-15,-27,-1,-1,0,21/09/2020 6:46:42
2,0,-1,-2,0,-4,2,0,21/09/2020 6:46:42
-1,1,-2,9,7,-21,-7,0,21/09/2020 6:46:42
2,3,5,13,-6,10,2,0,21/09/2020 6:46:42
-2,-3,-4,-5,-1,-1,-3,0,21/09/2020 6:46:42
1,1,1,-1,-39,-12,0,0,21/09/2020 6:46:42
-1,-2,2,-2,2,0,0,0,21/09/2020 6:46:42
-2,0,1,-6,0,-5,-3,0,21/09/2020 6:46:43
0,0,4,6,14,5,1,0,21/09/2020 6:46:43
0,2,5,14,23,8,4,0,21/09/2020 6:46:43
-2,-2,0,-2,7,-6,-3,0,21/09/2020 6:46:43
1,2,-1,3,-16,-1,1,0,21/09/2020 6:46:43
1,1,-4,2,10,6,2,0,21/09/2020 6:46:43
1,0,-3,8,15,-1,0,0,21/09/2020 6:46:43
-3,-1,-3,-2,-14,-1,-3,0,21/09/2020 6:46:43
0,-1,-2,6,-31,-12,5,0,21/09/2020 6:46:43
-1,-1,0,-16,-28,-3,-2,0,21/09/2020 6:46:43
1,3,3,10,31,15,5,0,21/09/2020 6:46:43
-2,-1,0,-5,-34,-14,-5,0,21/09/2020 6:46:43
3,0,-3,-6,4,6,0,0,21/09/2020 6:46:43
0,0,0,-7,-31,-15,-5,0,21/09/2020 6:46:43
1,-1,2,5,30,6,2,0,21/09/2020 6:46:43
1,1,-9,20,28,5,2,0,21/09/2020 6:46:43
-1,1,3,0,-9,-3,0,0,21/09/2020 6:46:43
-3,-2,-2,4,22,6,-2,0,21/09/2020 6:46:43
0,0,2,-8,-41,-9,-1,0,21/09/2020 6:46:43
-1,1,0,5,20,3,1,0,21/09/2020 6:46:43
2,-2,2,-4,-32,-11,-4,0,21/09/2020 6:46:43
-2,-5,-4,-10,-27,-6,-3,0,21/09/2020 6:46:43
0,1,2,2,14,6,1,0,21/09/2020 6:46:43
1,0,2,6,-6,-1,1,0,21/09/2020 6:46:43
1,0,-1,4,34,13,8,0,21/09/2020 6:46:43
-3,-2,-2,-2,-41,-15,-13,0,21/09/2020 6:46:43
0,0,0,-3,7,-12,-1,0,21/09/2020 6:46:43
-2,-1,-2,5,31,41,9,0,21/09/2020 6:46:43
-1,0,-2,2,29,-20,-11,0,21/09/2020 6:46:43
-1,0,-2,2,29,-20,-11,0,21/09/2020 6:46:43
-3,-1,1,0,-9,-1,-7,0,21/09/2020 6:46:43
3,3,3,1,11,-10,8,0,21/09/2020 6:46:43
2,3,-6,4,28,7,7,0,21/09/2020 6:46:43
-5,-7,-7,-11,-63,1,-2,0,21/09/2020 6:46:43
2,0,-2,-9,7,3,-5,0,21/09/2020 6:46:43
6,0,3,-3,10,38,6,0,21/09/2020 6:46:43
6,0,3,-3,10,38,6,0,21/09/2020 6:46:43
-16,-10,13,-11,-27,-30,-13,0,21/09/2020 6:46:43
-7,-7,-31,-18,-10,-19,-14,0,21/09/2020 6:46:43
0,4,21,13,2,-30,-15,0,21/09/2020 6:46:43
-5,-11,-34,-20,40,91,16,0,21/09/2020 6:46:43
0,4,17,12,20,-8,-14,0,21/09/2020 6:46:43
-6,-8,-6,-9,-2,7,-7,0,21/09/2020 6:46:43
-6,-8,-6,-9,-2,7,-7,0,21/09/2020 6:46:43
-4,0,-7,-3,-43,-16,-3,0,21/09/2020 6:46:43
-5,-6,-18,-11,-22,-20,-13,0,21/09/2020 6:46:43
-4,-10,-27,-4,2,-25,-12,0,21/09/2020 6:46:43
4,4,0,20,29,18,17,0,21/09/2020 6:46:43
-5,-11,37,14,8,21,2,0,21/09/2020 6:46:43
-7,-12,-38,-29,-74,-30,-15,0,21/09/2020 6:46:43
-7,-12,-38,-29,-74,-30,-15,0,21/09/2020 6:46:43
0,2,-10,-20,21,23,7,0,21/09/2020 6:46:43
-2,3,-10,-13,23,7,1,0,21/09/2020 6:46:43
12,-1,0,7,-17,10,-2,0,21/09/2020 6:46:43
12,-1,0,7,-17,10,-2,0,21/09/2020 6:46:43
-10,-28,7,-14,-32,-71,-36,0,21/09/2020 6:46:43
-10,-28,7,-14,-32,-71,-36,0,21/09/2020 6:46:43
-9,26,72,12,-5,66,1,0,21/09/2020 6:46:43
-7,-4,-15,-8,6,6,4,0,21/09/2020 6:46:43
-6,6,19,13,36,84,37,0,21/09/2020 6:46:43
11,-9,-9,10,13,-50,-27,0,21/09/2020 6:46:43
31,42,21,9,-10,13,31,0,21/09/2020 6:46:43
-18,-20,23,-10,9,-19,-9,0,21/09/2020 6:46:43
-22,8,-56,-12,4,39,21,0,21/09/2020 6:46:43
-22,8,-56,-12,4,39,21,0,21/09/2020 6:46:43
-15,-40,-79,-1,4,-23,-5,0,21/09/2020 6:46:43
0,-1,-60,11,5,-78,-48,0,21/09/2020 6:46:43
16,28,-30,3,-33,41,78,0,21/09/2020 6:46:44
16,28,-30,3,-33,41,78,0,21/09/2020 6:46:44
0,-2,94,3,14,0,-28,0,21/09/2020 6:46:44
-27,5,65,4,9,2,-7,0,21/09/2020 6:46:44
19,27,72,25,36,-17,-27,0,21/09/2020 6:46:44
8,1,48,5,-13,-23,-3,0,21/09/2020 6:46:44
11,13,24,0,-7,9,-4,0,21/09/2020 6:46:44
59,-1,-76,-2,10,3,-11,0,21/09/2020 6:46:44
59,-1,-76,-2,10,3,-11,0,21/09/2020 6:46:44
8,2,-34,-14,1,16,21,0,21/09/2020 6:46:44
13,11,51,1,9,44,27,0,21/09/2020 6:46:44
-8,6,40,11,1,-19,-25,0,21/09/2020 6:46:44
-20,-7,9,6,1,-99,-57,0,21/09/2020 6:46:44
-19,-2,2,-31,-9,-16,5,0,21/09/2020 6:46:44
-16,13,8,-19,1,-10,-22,0,21/09/2020 6:46:44
19,7,-61,-14,5,59,25,0,21/09/2020 6:46:44
3,-7,-37,11,28,-33,1,0,21/09/2020 6:46:44
33,33,60,31,-9,-14,7,0,21/09/2020 6:46:44
-38,-18,45,10,-18,24,9,0,21/09/2020 6:46:44
20,-23,-31,11,-9,-32,-4,0,21/09/2020 6:46:44
-8,7,30,-31,0,-4,0,0,21/09/2020 6:46:44
-8,7,30,-31,0,-4,0,0,21/09/2020 6:46:44
-21,-15,3,13,-2,-30,-24,0,21/09/2020 6:46:44
17,15,-35,6,17,75,51,0,21/09/2020 6:46:44
4,-8,-19,-4,-12,-37,-4,0,21/09/2020 6:46:44
22,11,61,25,8,-16,4,0,21/09/2020 6:46:44
6,6,3,0,20,24,18,0,21/09/2020 6:46:44
-19,-17,-43,-20,10,85,1,0,21/09/2020 6:46:44
2,2,58,18,-11,-54,-21,0,21/09/2020 6:46:44
-10,-20,-14,-31,-12,-40,-9,0,21/09/2020 6:46:44
-9,64,72,24,12,29,-13,0,21/09/2020 6:46:44
-23,-7,-30,-7,12,-17,12,0,21/09/2020 6:46:44
-15,-49,-29,0,79,68,14,0,21/09/2020 6:46:44
8,-4,-9,-3,-26,-7,20,0,21/09/2020 6:46:44
-7,-15,-94,-18,-6,2,6,0,21/09/2020 6:46:44
32,6,-29,0,28,70,22,0,21/09/2020 6:46:44
-19,-23,-38,-21,-9,-32,-8,0,21/09/2020 6:46:44
-7,-13,-16,7,17,-51,-14,0,21/09/2020 6:46:44
-15,-23,-42,6,8,-79,-20,0,21/09/2020 6:46:44
40,18,-5,5,-7,-14,-3,0,21/09/2020 6:46:44
40,18,-5,5,-7,-14,-3,0,21/09/2020 6:46:44
-19,-12,-18,-28,-10,35,-1,0,21/09/2020 6:46:44
2,-21,-100,-21,-35,26,7,0,21/09/2020 6:46:44
14,28,104,-20,-37,69,37,0,21/09/2020 6:46:44
1,-32,-25,25,1,-61,-15,0,21/09/2020 6:46:44
-16,-34,-99,3,23,-56,-29,0,21/09/2020 6:46:44
3,0,-62,-14,5,-41,-8,0,21/09/2020 6:46:44
15,57,-32,-12,18,88,25,0,21/09/2020 6:46:44
-30,0,-40,11,40,-50,-34,0,21/09/2020 6:46:44
11,21,41,-3,6,-45,5,0,21/09/2020 6:46:44
8,25,50,13,-33,-74,-13,0,21/09/2020 6:46:45
12,19,16,7,33,11,11,0,21/09/2020 6:46:45
-14,-10,-7,21,-28,18,8,0,21/09/2020 6:46:45
-25,-29,-30,-26,-33,-60,-16,0,21/09/2020 6:46:45
22,18,-49,-9,25,12,1,0,21/09/2020 6:46:45
-8,-14,-16,5,-29,-34,6,0,21/09/2020 6:46:45
-42,0,15,-1,-50,-11,10,0,21/09/2020 6:46:45
10,-5,-44,-13,6,-4,-16,0,21/09/2020 6:46:45
6,25,48,15,11,-15,-17,0,21/09/2020 6:46:45
6,25,48,15,11,-15,-17,0,21/09/2020 6:46:45
1,-2,15,27,16,34,10,0,21/09/2020 6:46:45
11,1,22,-9,-2,28,23,0,21/09/2020 6:46:45
15,11,23,1,3,36,21,0,21/09/2020 6:46:45
-7,-16,-32,-4,4,15,2,0,21/09/2020 6:46:45
4,-2,-7,2,-9,-21,-12,0,21/09/2020 6:46:45
7,3,-15,1,28,59,15,0,21/09/2020 6:46:45
-3,-7,-9,-2,-31,9,0,0,21/09/2020 6:46:45
2,5,13,2,-4,-3,2,0,21/09/2020 6:46:45
8,0,-7,-15,-50,-45,-6,0,21/09/2020 6:46:45
-2,-4,-5,-18,31,13,3,0,21/09/2020 6:46:45
-7,-4,-2,3,44,1,-9,0,21/09/2020 6:46:45
-2,-1,-1,6,-13,11,3,0,21/09/2020 6:46:45
-4,-2,3,-14,-8,-16,-4,0,21/09/2020 6:46:45
0,0,1,22,17,6,1,0,21/09/2020 6:46:45
-1,-2,-1,18,-14,-6,-1,0,21/09/2020 6:46:45
13,1,2,27,55,-3,-12,0,21/09/2020 6:46:45
0,-9,-7,-17,40,3,10,0,21/09/2020 6:46:45
-27,-2,-3,5,48,18,9,0,21/09/2020 6:46:45
-6,-1,-1,-17,-44,20,18,0,21/09/2020 6:46:45
0,3,8,26,111,59,15,0,21/09/2020 6:46:45
10,-4,-7,-13,-26,0,-17,0,21/09/2020 6:46:45
7,1,0,8,-22,-32,-5,0,21/09/2020 6:46:45
-36,-10,-4,1,18,6,4,0,21/09/2020 6:46:45
-7,3,7,10,35,16,-1,0,21/09/2020 6:46:45
9,-6,-11,-7,-35,-53,-16,0,21/09/2020 6:46:45
5,0,3,-4,-14,5,-8,0,21/09/2020 6:46:45
10,3,-1,-8,-60,-44,-15,0,21/09/2020 6:46:45
10,1,2,2,63,64,16,0,21/09/2020 6:46:45
4,1,-3,-6,-56,-11,16,0,21/09/2020 6:46:45
6,-3,-5,13,88,75,7,0,21/09/2020 6:46:45
-13,0,2,15,29,42,18,0,21/09/2020 6:46:45
22,1,-4,-5,2,-10,-5,0,21/09/2020 6:46:45
11,-2,-6,-16,-24,-2,-13,0,21/09/2020 6:46:45
-7,0,0,-6,-18,-2,-2,0,21/09/2020 6:46:45
-25,-4,6,0,17,18,1,0,21/09/2020 6:46:45
-25,-4,6,0,17,18,1,0,21/09/2020 6:46:45
12,1,-7,-6,-47,-23,-5,0,21/09/2020 6:46:45
-3,-2,-8,-13,-39,-27,-4,0,21/09/2020 6:46:45
31,4,3,9,-22,-19,-2,0,21/09/2020 6:46:45
-21,8,9,-4,4,0,-10,0,21/09/2020 6:46:45
8,4,9,17,36,-19,4,0,21/09/2020 6:46:45
-2,-1,3,0,46,3,5,0,21/09/2020 6:46:45
-29,-4,-2,-1,11,20,7,0,21/09/2020 6:46:45
0,2,4,4,-42,-30,-6,0,21/09/2020 6:46:45
-6,-9,-11,-3,-13,-14,-9,0,21/09/2020 6:46:45
4,2,-1,-1,-10,-14,1,0,21/09/2020 6:46:45
15,-11,-21,-36,-26,8,-2,0,21/09/2020 6:46:45
-3,3,3,10,72,52,8,0,21/09/2020 6:46:45
-3,3,3,10,72,52,8,0,21/09/2020 6:46:45
4,-5,-1,0,39,16,-2,0,21/09/2020 6:46:46
-5,0,3,20,20,22,11,0,21/09/2020 6:46:46
5,3,3,7,12,-5,-9,0,21/09/2020 6:46:46
7,-6,-15,-12,-16,-4,-11,0,21/09/2020 6:46:46
-11,-2,2,-11,-50,-13,-5,0,21/09/2020 6:46:46
-11,-1,0,-2,22,-3,-5,0,21/09/2020 6:46:46
-3,3,4,-1,-33,-14,6,0,21/09/2020 6:46:46
-2,0,0,-4,-2,-17,-8,0,21/09/2020 6:46:46
-20,0,1,15,10,-10,-1,0,21/09/2020 6:46:46
-15,-6,-1,2,42,2,-8,0,21/09/2020 6:46:46
-5,-2,-4,-3,-11,-5,1,0,21/09/2020 6:46:46
12,1,-1,3,-31,-2,-1,0,21/09/2020 6:46:46
-1,-2,0,-5,-32,-18,0,0,21/09/2020 6:46:46
-1,-2,0,-5,-32,-18,0,0,21/09/2020 6:46:46
-15,-2,0,-4,52,17,5,0,21/09/2020 6:46:46
2,2,-5,-1,25,9,1,0,21/09/2020 6:46:46
-4,-4,-2,-7,-8,13,-12,0,21/09/2020 6:46:46
-4,-4,-2,-7,-8,13,-12,0,21/09/2020 6:46:46
10,0,1,0,33,22,7,0,21/09/2020 6:46:46
6,0,1,-9,-46,-23,-4,0,21/09/2020 6:46:46
0,-2,2,13,67,35,11,0,21/09/2020 6:46:46
-2,2,0,8,6,-15,-4,0,21/09/2020 6:46:46
-1,-3,-3,-12,-41,-28,-3,0,21/09/2020 6:46:46
4,-3,-6,-18,-35,-16,-2,0,21/09/2020 6:46:46
-1,1,0,2,-31,1,0,0,21/09/2020 6:46:46
7,2,2,9,39,31,8,0,21/09/2020 6:46:46
-6,-5,-4,-11,-32,-16,-10,0,21/09/2020 6:46:46
-1,0,-1,0,-23,-5,2,0,21/09/2020 6:46:46
-2,-1,-1,-3,-21,-2,-3,0,21/09/2020 6:46:46
-6,-1,-3,-2,4,-15,-5,0,21/09/2020 6:46:46
1,-2,-4,-1,57,-1,-8,0,21/09/2020 6:46:46
0,0,0,-12,-73,5,0,0,21/09/2020 6:46:46
4,4,4,8,-4,-3,2,0,21/09/2020 6:46:46
-7,1,3,-1,-9,0,-5,0,21/09/2020 6:46:46
1,-2,1,6,70,23,6,0,21/09/2020 6:46:46
0,-1,-3,1,5,13,-3,0,21/09/2020 6:46:46
-3,2,3,9,38,14,-2,0,21/09/2020 6:46:46
-2,0,0,-8,-77,-10,3,0,21/09/2020 6:46:46
-1,1,0,2,-28,-11,-4,0,21/09/2020 6:46:46
-4,-3,-4,6,34,7,-1,0,21/09/2020 6:46:46
0,2,2,-2,-35,-13,-3,0,21/09/2020 6:46:46
0,-1,-1,-3,-5,-1,-5,0,21/09/2020 6:46:46
-15,-5,-1,1,4,2,-2,0,21/09/2020 6:46:46
0,0,-2,-8,-27,-5,-1,0,21/09/2020 6:46:46
14,1,-2,4,23,22,7,0,21/09/2020 6:46:46
-2,-1,1,-2,-31,-7,1,0,21/09/2020 6:46:46
12,1,-3,-7,-37,-14,-3,0,21/09/2020 6:46:47
-20,-4,0,2,3,7,2,0,21/09/2020 6:46:47
-1,1,4,-10,-23,-9,-4,0,21/09/2020 6:46:47
2,0,2,14,5,-1,-1,0,21/09/2020 6:46:47
-5,-5,-4,2,-15,-11,-10,0,21/09/2020 6:46:47
10,1,0,-2,-25,-17,-7,0,21/09/2020 6:46:47
16,6,11,7,3,-1,-1,0,21/09/2020 6:46:47
2,6,3,-4,-9,-2,4,0,21/09/2020 6:46:47
-1,-2,-3,-5,-7,7,4,0,21/09/2020 6:46:47
17,2,-6,-14,-34,-25,-7,0,21/09/2020 6:46:47
0,-1,2,4,15,4,7,0,21/09/2020 6:46:47
3,0,-2,2,11,-7,-4,0,21/09/2020 6:46:47
-13,-5,-3,6,51,-3,-7,0,21/09/2020 6:46:47
3,2,1,-3,-18,4,1,0,21/09/2020 6:46:47
1,-1,-1,5,39,-8,-4,0,21/09/2020 6:46:47
0,-1,1,9,18,11,4,0,21/09/2020 6:46:47
4,-3,-7,-19,-55,-19,-4,0,21/09/2020 6:46:47
15,4,5,5,22,18,13,0,21/09/2020 6:46:47
-8,-2,-4,-23,2,3,0,0,21/09/2020 6:46:47
3,2,0,1,42,10,-1,0,21/09/2020 6:46:47
0,4,1,3,3,-3,4,0,21/09/2020 6:46:47
-7,1,3,5,18,-4,0,0,21/09/2020 6:46:47
7,1,-3,6,-3,8,1,0,21/09/2020 6:46:47
2,-2,1,14,39,30,1,0,21/09/2020 6:46:47
-3,1,4,11,44,19,6,0,21/09/2020 6:46:47
-3,1,4,11,44,19,6,0,21/09/2020 6:46:47
24,1,2,7,31,13,3,0,21/09/2020 6:46:47
-19,-2,1,-2,-35,-8,0,0,21/09/2020 6:46:47
-5,-1,0,-10,-72,-12,4,0,21/09/2020 6:46:47
7,0,-13,-8,-38,-11,4,0,21/09/2020 6:46:47
-10,-3,0,6,-11,-19,-5,0,21/09/2020 6:46:47
7,1,4,5,-6,-5,-7,0,21/09/2020 6:46:47
2,2,4,-1,12,3,4,0,21/09/2020 6:46:47
2,2,4,-1,12,3,4,0,21/09/2020 6:46:47
-8,0,-2,-8,-51,4,2,0,21/09/2020 6:46:47
-2,-5,-8,-4,1,-4,-1,0,21/09/2020 6:46:47
-7,2,3,-1,1,-2,-1,0,21/09/2020 6:46:47
10,2,6,7,-14,-10,7,0,21/09/2020 6:46:47
6,1,5,-8,-24,-9,-5,0,21/09/2020 6:46:47
-29,-8,-9,-15,9,-12,-19,0,21/09/2020 6:46:47
-29,-8,-9,-15,9,-12,-19,0,21/09/2020 6:46:47
4,12,18,11,9,-4,2,0,21/09/2020 6:46:47
27,-2,3,-2,-16,-10,-3,0,21/09/2020 6:46:47
26,-8,-5,0,3,13,15,0,21/09/2020 6:46:47
-19,-2,2,10,22,3,5,0,21/09/2020 6:46:47
-5,6,4,12,31,18,-1,0,21/09/2020 6:46:47
9,4,5,5,-21,2,8,0,21/09/2020 6:46:47
1,7,9,20,28,11,1,0,21/09/2020 6:46:47
-13,-1,1,2,-17,-7,-7,0,21/09/2020 6:46:47
6,7,5,18,37,18,9,0,21/09/2020 6:46:47
0,0,3,3,-2,13,1,0,21/09/2020 6:46:47
8,4,-1,8,-12,-3,3,0,21/09/2020 6:46:47
-1,-6,-7,-11,-19,-13,-5,0,21/09/2020 6:46:47
-2,-1,-9,1,30,-1,-2,0,21/09/2020 6:46:47
-11,-2,6,3,2,-12,-9,0,21/09/2020 6:46:47
-1,-2,0,-6,-11,-6,2,0,21/09/2020 6:46:47
-8,0,-4,-8,-36,-13,1,0,21/09/2020 6:46:47
-8,0,-4,-8,-36,-13,1,0,21/09/2020 6:46:47
-22,-23,-14,-22,-81,-18,-7,0,21/09/2020 6:46:47
-17,4,-9,-6,25,19,-1,0,21/09/2020 6:46:48
1,5,-2,4,37,-2,-4,0,21/09/2020 6:46:48
-7,2,7,-7,0,1,-2,0,21/09/2020 6:46:48
32,5,3,10,21,1,3,0,21/09/2020 6:46:48
12,0,-9,16,36,20,10,0,21/09/2020 6:46:48
26,13,11,17,10,18,12,0,21/09/2020 6:46:48
26,13,11,17,10,18,12,0,21/09/2020 6:46:48
-5,-1,3,-20,-102,-26,-3,0,21/09/2020 6:46:48
6,14,8,13,70,27,-1,0,21/09/2020 6:46:48
10,1,7,-1,11,5,3,0,21/09/2020 6:46:48
6,-3,-3,-2,5,-2,-5,0,21/09/2020 6:46:48
-8,-5,-1,-9,-9,-9,-1,0,21/09/2020 6:46:48
-11,-1,10,16,84,43,11,0,21/09/2020 6:46:48
0,-2,4,-3,-29,-14,3,0,21/09/2020 6:46:48
0,-2,4,-3,-29,-14,3,0,21/09/2020 6:46:48
5,4,3,-17,-40,-14,-7,0,21/09/2020 6:46:48
-11,-2,-1,-6,-34,-15,-9,0,21/09/2020 6:46:48
6,5,7,4,5,-2,2,0,21/09/2020 6:46:48
-5,-3,-6,3,-40,-18,-2,0,21/09/2020 6:46:48
1,5,2,4,-4,2,8,0,21/09/2020 6:46:48
6,1,8,21,8,8,8,0,21/09/2020 6:46:48
-28,-3,-2,-1,-9,-14,-2,0,21/09/2020 6:46:48
13,-9,-12,-14,-50,-28,-8,0,21/09/2020 6:46:48
-2,-4,-2,2,69,26,-7,0,21/09/2020 6:46:48
-52,-3,0,-8,31,16,-2,0,21/09/2020 6:46:48
-8,-3,-1,-3,10,9,6,0,21/09/2020 6:46:48
-11,-1,6,-14,36,33,-7,0,21/09/2020 6:46:48
-10,1,2,0,-10,-14,-5,0,21/09/2020 6:46:48
-33,-9,-2,-3,-11,-22,0,0,21/09/2020 6:46:48
0,2,3,-2,-3,-3,8,0,21/09/2020 6:46:48
-3,-25,-3,-1,25,9,-6,0,21/09/2020 6:46:48
-47,-4,5,3,-16,-3,2,0,21/09/2020 6:46:48
1,2,4,5,9,5,4,0,21/09/2020 6:46:48
52,7,-20,-3,-28,6,13,0,21/09/2020 6:46:48
16,-1,-4,18,41,9,-7,0,21/09/2020 6:46:48
-11,-9,-19,17,-13,-3,2,0,21/09/2020 6:46:48
-27,4,-2,35,65,30,5,0,21/09/2020 6:46:48
-12,-4,4,-5,41,15,1,0,21/09/2020 6:46:48
17,0,0,-2,6,8,2,0,21/09/2020 6:46:48
-7,1,5,-2,-43,33,25,0,21/09/2020 6:46:48
3,-1,-2,3,16,12,0,0,21/09/2020 6:46:48
-10,-5,-3,-1,-31,-17,-5,0,21/09/2020 6:46:48
2,1,0,-1,-9,2,3,0,21/09/2020 6:46:48
-1,-5,0,-2,18,24,-3,0,21/09/2020 6:46:58
-1,-3,2,2,1,-1,-8,0,21/09/2020 6:46:59
0,1,6,6,2,6,-4,0,21/09/2020 6:46:59
1,0,1,-3,1,-4,-5,0,21/09/2020 6:46:59
-1,0,0,-1,-6,-9,-1,0,21/09/2020 6:46:59
2,-1,-4,-3,-5,-9,-3,0,21/09/2020 6:46:59
0,0,-10,-1,-3,-6,3,0,21/09/2020 6:46:59
1,3,10,3,5,-13,1,0,21/09/2020 6:46:59
-2,0,3,0,10,10,3,0,21/09/2020 6:47:00
1,-5,2,2,9,13,19,0,21/09/2020 6:47:00
-32,-3,-7,-6,35,-10,-9,0,21/09/2020 6:47:00
49,-6,-10,-29,-111,-66,-31,0,21/09/2020 6:47:00
-20,-11,1,-14,-15,18,6,0,21/09/2020 6:47:00
-16,-9,0,37,81,-7,0,0,21/09/2020 6:47:00
-63,0,3,-6,-64,9,8,0,21/09/2020 6:47:00
35,-3,-6,-1,-21,-10,-16,0,21/09/2020 6:47:00
1,-1,25,37,84,23,-5,0,21/09/2020 6:47:00
-60,-5,1,6,-11,-10,-2,0,21/09/2020 6:47:00
7,-2,-9,-11,-4,-16,-1,0,21/09/2020 6:47:00
6,-3,-3,8,-21,27,21,0,21/09/2020 6:47:00
26,3,-14,-44,-78,-18,-5,0,21/09/2020 6:47:00
1,1,-1,-1,-1,2,3,0,21/09/2020 6:47:07
-2,0,-1,-1,1,0,-1,0,21/09/2020 6:47:07
-1,-2,-1,-2,2,1,-1,0,21/09/2020 6:47:08
-1,-1,-1,-2,-2,-4,-1,0,21/09/2020 6:47:08
-3,-1,-1,-1,-3,-1,0,0,21/09/2020 6:47:08
-1,-1,0,-2,-2,-1,-1,0,21/09/2020 6:47:08
-1,0,-2,0,0,0,0,0,21/09/2020 6:47:08
1,-1,-2,-1,0,1,-1,0,21/09/2020 6:47:08
-1,1,1,0,-4,-4,-3,0,21/09/2020 6:47:08
0,-1,-1,0,1,-1,1,0,21/09/2020 6:47:08
-1,0,-2,-1,1,0,0,0,21/09/2020 6:47:08
0,0,0,1,0,0,1,0,21/09/2020 6:47:08
1,0,-1,-1,-3,-4,-2,0,21/09/2020 6:47:08
0,0,0,-1,1,1,-2,0,21/09/2020 6:47:08
-1,0,-1,0,0,0,1,0,21/09/2020 6:47:08
0,-1,0,-1,-1,-2,-1,0,21/09/2020 6:47:08
0,-2,1,0,1,0,-1,0,21/09/2020 6:47:08
-1,1,-1,-1,-1,3,-3,0,21/09/2020 6:47:08
-1,-2,-1,-1,0,1,0,0,21/09/2020 6:47:08
-2,-1,0,1,1,-2,-1,0,21/09/2020 6:47:08
-3,0,-1,1,-1,-3,-1,0,21/09/2020 6:47:08
-1,1,0,-1,0,0,0,0,21/09/2020 6:47:08
-1,0,1,0,1,0,-1,0,21/09/2020 6:47:08
0,-1,-1,-1,-1,-1,-1,0,21/09/2020 6:47:08
-1,-2,-1,1,0,1,-2,0,21/09/2020 6:47:08
-1,0,0,-2,0,3,1,0,21/09/2020 6:47:08
-2,2,-1,-2,-1,-1,-1,0,21/09/2020 6:47:08
-1,-1,1,-2,1,2,0,0,21/09/2020 6:47:08
0,-1,-2,-1,-2,-2,0,0,21/09/2020 6:47:08
1,-1,-2,-2,-3,1,0,0,21/09/2020 6:47:08
-1,0,-2,-1,-4,-3,-1,0,21/09/2020 6:47:08
