EMG - Pod01,EMG - Pod02,EMG - Pod03,EMG - Pod04,EMG - Pod05,EMG - Pod06,EMG - Pod07,EMG - Pod08,Timestamp
8,13,-10,-5,-12,-5,-6,0,24/09/2020 16:30:43
1,31,10,-5,-10,-10,1,0,24/09/2020 16:30:43
-3,-26,-33,-6,6,7,-2,0,24/09/2020 16:30:43
33,120,46,-7,-27,-28,-9,0,24/09/2020 16:30:43
-8,-1,5,-6,-1,10,10,0,24/09/2020 16:30:44
-5,-11,2,1,-3,-7,-12,0,24/09/2020 16:30:44
-1,-5,-11,-2,-4,1,0,0,24/09/2020 16:30:44
12,46,11,-4,-14,-14,-10,0,24/09/2020 16:30:44
0,26,7,-2,-9,-6,-1,0,24/09/2020 16:30:44
-4,15,-14,-14,-3,14,12,0,24/09/2020 16:30:44
9,21,-1,-9,-12,-6,1,0,24/09/2020 16:30:45
-1,-2,-2,1,3,10,11,0,24/09/2020 16:30:45
-3,0,3,5,-2,0,-12,0,24/09/2020 16:30:45
92,9,12,15,5,0,-14,0,24/09/2020 16:30:45
-116,-20,-3,6,-17,-18,-5,0,24/09/2020 16:30:45
-32,2,1,0,6,-3,-14,0,24/09/2020 16:30:46
-5,-5,-8,-7,-14,-11,2,0,24/09/2020 16:30:46
-4,-3,1,6,-2,-3,-4,0,24/09/2020 16:30:46
8,3,0,0,24,81,4,0,24/09/2020 16:30:46
-9,2,-6,-1,-8,-12,-14,0,24/09/2020 16:30:46
-4,-11,-4,3,-17,50,-10,0,24/09/2020 16:30:46
-128,-125,-128,91,78,123,92,0,24/09/2020 16:30:47
-8,-39,-23,14,17,14,16,0,24/09/2020 16:30:47
0,-4,0,-4,0,-1,-6,0,24/09/2020 16:30:47
4,9,5,3,3,-4,-2,0,24/09/2020 16:30:47
2,10,11,8,6,7,0,0,24/09/2020 16:30:47
0,-1,1,-4,7,8,-4,0,24/09/2020 16:30:48
-2,0,0,-6,-5,-9,-9,0,24/09/2020 16:30:48
3,7,7,2,-4,-11,-6,0,24/09/2020 16:30:48
-4,-16,-6,30,-11,-8,-8,0,24/09/2020 16:30:48
127,35,36,34,13,37,32,0,24/09/2020 16:30:48
-4,1,5,5,-19,19,11,0,24/09/2020 16:30:48
-24,-26,-26,-29,-30,-38,-29,0,24/09/2020 16:30:49
-23,-23,-26,-7,-40,-32,-24,0,24/09/2020 16:30:49
-3,-3,-3,-1,-8,5,6,0,24/09/2020 16:30:49
5,-13,-4,34,-9,-36,-128,0,24/09/2020 16:30:49
22,5,4,0,7,10,34,0,24/09/2020 16:30:49
1,-7,-3,9,-4,-6,-2,0,24/09/2020 16:30:50
-6,-4,1,9,-1,0,-3,0,24/09/2020 16:30:50
106,-7,-2,-6,-8,-9,-3,0,24/09/2020 16:30:50
-37,0,-1,11,5,7,8,0,24/09/2020 16:30:50
-5,-6,-3,3,-7,-5,-4,0,24/09/2020 16:30:50
9,3,8,7,3,1,5,0,24/09/2020 16:30:51
7,0,7,23,15,5,3,0,24/09/2020 16:30:51
13,11,21,26,18,15,5,0,24/09/2020 16:30:51
13,13,20,8,12,9,7,0,24/09/2020 16:30:51
17,23,15,9,17,16,6,0,24/09/2020 16:30:51
16,18,23,22,17,14,5,0,24/09/2020 16:30:51
17,25,21,10,-6,8,5,0,24/09/2020 16:30:51
7,13,12,-9,2,10,6,0,24/09/2020 16:30:52
2,-1,2,6,2,6,-2,0,24/09/2020 16:30:52
1,-1,1,6,5,0,0,0,24/09/2020 16:30:52
2,-5,-1,-3,-5,0,0,0,24/09/2020 16:30:52
